"fs_orleans" "g_faust" "g_iphigenia"
"wolke" 0 0 0.0196760018364268
"wolle" 0.00774143603638475 0.00323007849090733 0
"woraus" 0.00387071801819237 0.00646015698181466 0
"wortes" 0.00387071801819237 0 0.0131173345576179
"wuchs" 0 0 0.0196760018364268
"wunderbar" 0.00387071801819237 0.00323007849090733 0.00655866727880895
"wünschen" 0.00387071801819237 0.00323007849090733 0.00655866727880895
"wünscht" 0 0.00646015698181466 0.00655866727880895
"würdest" 0.00387071801819237 0.00646015698181466 0
"wurm" 0 0.00969023547272199 0
"wüßt" 0 0.00969023547272199 0
"wüste" 0 0.00323007849090733 0.0131173345576179
"wüsten" 0.00387071801819237 0.00323007849090733 0.00655866727880895
"wütender" 0.00774143603638475 0.00323007849090733 0
"zagt" 0.00774143603638475 0.00323007849090733 0
"zahl" 0.00387071801819237 0.00323007849090733 0.00655866727880895
"zählt" 0.00387071801819237 0.00323007849090733 0.00655866727880895
"zahm" 0.00387071801819237 0.00646015698181466 0
"zauber" 0.00387071801819237 0.00323007849090733 0.00655866727880895
"zauberei" 0 0.00969023547272199 0
"zaudern" 0 0.00323007849090733 0.0131173345576179
"zauderst" 0.00387071801819237 0.00323007849090733 0.00655866727880895
"zehen" 0.00387071801819237 0.00323007849090733 0.00655866727880895
"zehn" 0.00387071801819237 0.00646015698181466 0
"zeugnis" 0 0.00969023547272199 0
"ziele" 0 0.00969023547272199 0
"ziemlich" 0 0.00969023547272199 0
"zieren" 0.00387071801819237 0.00646015698181466 0
"zittern" 0.0116121540545771 0 0
"zittert" 0.00387071801819237 0.00646015698181466 0
"zubereiten" 0 0 0.0196760018364268
"zufall" 0.00387071801819237 0.00323007849090733 0.00655866727880895
"zungen" 0.00774143603638475 0.00323007849090733 0
"zürnt" 0.00774143603638475 0 0.00655866727880895
"zwanzig" 0.0116121540545771 0 0
"zweck" 0 0.00969023547272199 0
"zwist" 0.00387071801819237 0 0.0131173345576179
"a" 0 0.00646015698181466 0
"abgehen" 0.00774143603638475 0 0
"abgeschieden" 0 0 0.0131173345576179
"abgewandtem" 0.00774143603638475 0 0
"achten" 0 0 0.0131173345576179
"achtend" 0 0 0.0131173345576179
"ahnung" 0 0.00323007849090733 0.00655866727880895
"ahnungsvoll" 0 0.00646015698181466 0
"ahnungsvoller" 0 0.00646015698181466 0
"alleine" 0 0.00646015698181466 0
"allenfalls" 0 0.00646015698181466 0
"allerlei" 0 0.00646015698181466 0
"allerorten" 0 0.00646015698181466 0
"allgemein" 0.00774143603638475 0 0
"allhier" 0 0.00646015698181466 0
"allmacht" 0.00774143603638475 0 0
"alsdann" 0.00387071801819237 0 0.00655866727880895
"altare" 0 0 0.0131173345576179
"altreus" 0 0 0.0131173345576179
"amazonen" 0 0 0.0131173345576179
"andacht" 0.00387071801819237 0.00323007849090733 0
"aneinander" 0.00387071801819237 0 0.00655866727880895
"anfangs" 0.00387071801819237 0.00323007849090733 0
"anführer" 0.00774143603638475 0 0
"angebornen" 0.00387071801819237 0 0.00655866727880895
"angefangen" 0.00774143603638475 0 0
"angeführt" 0 0.00646015698181466 0
"angefüllt" 0 0.00323007849090733 0.00655866727880895
"angeraucht" 0 0.00646015698181466 0
"angesehen" 0.00774143603638475 0 0
"angesichts" 0.00774143603638475 0 0
"angestammten" 0.00774143603638475 0 0
"angetan" 0 0.00646015698181466 0
"ängstet" 0 0.00323007849090733 0.00655866727880895
"anmut" 0.00387071801819237 0.00323007849090733 0
"anschlag" 0 0 0.0131173345576179
"antrag" 0 0 0.0131173345576179
"anwesenden" 0.00774143603638475 0 0
"anzuklagen" 0.00387071801819237 0.00323007849090733 0
"anzunehmen" 0.00387071801819237 0.00323007849090733 0
"anzusehn" 0.00774143603638475 0 0
"apollen" 0 0 0.0131173345576179
"argwohn" 0 0 0.0131173345576179
"armee" 0.00774143603638475 0 0
"ärmsten" 0.00387071801819237 0 0.00655866727880895
"arzenei" 0 0.00646015698181466 0
"atem" 0.00387071801819237 0.00323007849090733 0
"äther" 0 0.00646015698181466 0
"auerbachs" 0 0.00646015698181466 0
"aufbruch" 0.00774143603638475 0 0
"aufeinander" 0.00387071801819237 0.00323007849090733 0
"auferlegt" 0 0 0.0131173345576179
"aufgebrachter" 0 0 0.0131173345576179
"aufgehalten" 0.00387071801819237 0 0.00655866727880895
"aufgenommen" 0.00387071801819237 0.00323007849090733 0
"aufgerichtet" 0.00774143603638475 0 0
"aufgetragen" 0 0.00323007849090733 0.00655866727880895
"aufmerksam" 0 0.00646015698181466 0
"aufwärts" 0.00387071801819237 0.00323007849090733 0
"aufzuschließen" 0 0.00646015698181466 0
"aulis" 0 0 0.0131173345576179
"ausgang" 0.00387071801819237 0.00323007849090733 0
"ausgebreitet" 0 0.00323007849090733 0.00655866727880895
"ausgebreiteten" 0.00774143603638475 0 0
"ausging" 0.00774143603638475 0 0
"außen" 0 0.00646015698181466 0
"auszuspüren" 0 0.00646015698181466 0
"auszuüben" 0 0.00323007849090733 0.00655866727880895
"azincourt" 0.00774143603638475 0 0
"bach" 0 0.00646015698181466 0
"bäche" 0.00387071801819237 0.00323007849090733 0
"bächen" 0 0.00646015698181466 0
"bad" 0 0.00323007849090733 0.00655866727880895
"balsam" 0 0.00323007849090733 0.00655866727880895
"bänder" 0 0.00646015698181466 0
"bangigkeit" 0 0 0.0131173345576179
"bannt" 0 0.00646015698181466 0
"bau" 0.00774143603638475 0 0
"baubo" 0 0.00646015698181466 0
"bauch" 0 0.00646015698181466 0
"baue" 0 0.00646015698181466 0
"bauer" 0 0.00646015698181466 0
"beben" 0 0.00646015698181466 0
"bedächt" 0 0.00323007849090733 0.00655866727880895
"bedenk" 0.00387071801819237 0.00323007849090733 0
"bedford" 0.00774143603638475 0 0
"bedingung" 0 0.00323007849090733 0.00655866727880895
"befahl" 0.00774143603638475 0 0
"befangen" 0 0.00646015698181466 0
"befehle" 0.00774143603638475 0 0
"befehlen" 0 0 0.0131173345576179
"befestigen" 0.00774143603638475 0 0
"befreiung" 0 0 0.0131173345576179
"befriediget" 0.00774143603638475 0 0
"begann" 0 0 0.0131173345576179
"begierde" 0 0.00646015698181466 0
"begleiten" 0 0.00323007849090733 0.00655866727880895
"begleiter" 0.00774143603638475 0 0
"begräbt" 0 0.00646015698181466 0
"begreife" 0.00387071801819237 0.00323007849090733 0
"begrenzt" 0.00774143603638475 0 0
"begriffen" 0.00774143603638475 0 0
"begrüßt" 0.00774143603638475 0 0
"behauptet" 0.00774143603638475 0 0
"behend" 0 0.00646015698181466 0
"beisammen" 0 0.00646015698181466 0
"bekämpft" 0.00387071801819237 0 0.00655866727880895
"bekannten" 0.00387071801819237 0.00323007849090733 0
"bekehren" 0 0.00646015698181466 0
"beklage" 0.00774143603638475 0 0
"bekommen" 0 0.00646015698181466 0
"belagert" 0.00774143603638475 0 0
"belastet" 0 0.00323007849090733 0.00655866727880895
"belehren" 0 0.00646015698181466 0
"belehrt" 0 0.00323007849090733 0.00655866727880895
"beleidigt" 0.00774143603638475 0 0
"beleuchtet" 0.00774143603638475 0 0
"bemerken" 0.00387071801819237 0 0.00655866727880895
"bemerkt" 0.00387071801819237 0 0.00655866727880895
"bemühn" 0 0.00646015698181466 0
"beneiden" 0.00387071801819237 0.00323007849090733 0
"benetzt" 0.00774143603638475 0 0
"beraubt" 0.00387071801819237 0 0.00655866727880895
"berges" 0.00387071801819237 0.00323007849090733 0
"beruf" 0.00387071801819237 0.00323007849090733 0
"berufen" 0.00774143603638475 0 0
"beruhigt" 0 0.00646015698181466 0
"berühmt" 0.00774143603638475 0 0
"besaß" 0 0 0.0131173345576179
"beschämen" 0.00387071801819237 0.00323007849090733 0
"beschaut" 0 0.00646015698181466 0
"beschieden" 0.00774143603638475 0 0
"beschleunige" 0 0 0.0131173345576179
"beschleunigen" 0 0 0.0131173345576179
"beschreiben" 0 0.00646015698181466 0
"beschuldigung" 0.00774143603638475 0 0
"beschütze" 0.00387071801819237 0 0.00655866727880895
"beschützt" 0.00774143603638475 0 0
"beschwör" 0.00387071801819237 0 0.00655866727880895
"beschwören" 0 0.00646015698181466 0
"besinne" 0.00387071801819237 0.00323007849090733 0
"besinnt" 0.00774143603638475 0 0
"besondre" 0 0.00646015698181466 0
"besprechen" 0 0.00646015698181466 0
"beßre" 0 0.00646015698181466 0
"bestellt" 0 0.00323007849090733 0.00655866727880895
"bester" 0 0.00646015698181466 0
"besuch" 0 0.00646015698181466 0
"betet" 0.00387071801819237 0.00323007849090733 0
"betrachte" 0 0.00646015698181466 0
"betrachtung" 0 0.00323007849090733 0.00655866727880895
"betrat" 0 0 0.0131173345576179
"betrete" 0 0 0.0131173345576179
"betrogner" 0.00774143603638475 0 0
"betrüglich" 0.00387071801819237 0 0.00655866727880895
"bettler" 0 0.00646015698181466 0
"bewegungen" 0.00387071801819237 0.00323007849090733 0
"beweinen" 0 0.00646015698181466 0
"bewiesen" 0.00387071801819237 0.00323007849090733 0
"bezeichnet" 0.00387071801819237 0 0.00655866727880895
"bier" 0 0.00646015698181466 0
"bilden" 0 0.00646015698181466 0
"bildet" 0 0.00646015698181466 0
"binden" 0 0.00646015698181466 0
"binnen" 0.00774143603638475 0 0
"bischöfe" 0.00774143603638475 0 0
"bitten" 0 0.00323007849090733 0.00655866727880895
"bitter" 0.00387071801819237 0 0.00655866727880895
"bittern" 0.00387071801819237 0 0.00655866727880895
"bittet" 0.00387071801819237 0 0.00655866727880895
"blasen" 0 0.00323007849090733 0.00655866727880895
"blaue" 0 0.00323007849090733 0.00655866727880895
"bleib" 0.00387071801819237 0.00323007849090733 0
"bleich" 0.00774143603638475 0 0
"blend" 0 0.00646015698181466 0
"blenden" 0 0.00323007849090733 0.00655866727880895
"blinden" 0.00774143603638475 0 0
"blinder" 0.00774143603638475 0 0
"blinkend" 0 0.00323007849090733 0.00655866727880895
"blitz" 0.00387071801819237 0.00323007849090733 0
"blühenden" 0.00387071801819237 0 0.00655866727880895
"blutend" 0 0 0.0131173345576179
"blutschuld" 0 0.00323007849090733 0.00655866727880895
"bohrer" 0 0.00646015698181466 0
"bösem" 0.00387071801819237 0.00323007849090733 0
"böses" 0.00774143603638475 0 0
"bracht" 0 0.00646015698181466 0
"brand" 0.00387071801819237 0.00323007849090733 0
"bräute" 0.00387071801819237 0.00323007849090733 0
"breche" 0.00387071801819237 0.00323007849090733 0
"brechen" 0 0.00646015698181466 0
"bringet" 0 0 0.0131173345576179
"britsche" 0.00774143603638475 0 0
"brocken" 0 0.00646015698181466 0
"brücke" 0.00774143603638475 0 0
"brücken" 0.00387071801819237 0.00323007849090733 0
"brüsten" 0.00387071801819237 0.00323007849090733 0
"brut" 0.00387071801819237 0 0.00655866727880895
"buben" 0 0.00646015698181466 0
"buche" 0 0.00646015698181466 0
"bucht" 0 0 0.0131173345576179
"buhle" 0 0.00646015698181466 0
"bühne" 0.00774143603638475 0 0
"bunde" 0.00387071801819237 0.00323007849090733 0
"bündniß" 0 0 0.0131173345576179
"burgen" 0 0.00646015698181466 0
"bürgerkrieges" 0.00774143603638475 0 0
"burgunder" 0.00774143603638475 0 0
"chalons" 0.00774143603638475 0 0
"connetable" 0.00774143603638475 0 0
"crequi" 0.00774143603638475 0 0
"cum" 0 0.00646015698181466 0
"dagegen" 0.00387071801819237 0.00323007849090733 0
"dämmert" 0 0.00646015698181466 0
"dampf" 0 0.00323007849090733 0.00655866727880895
"danken" 0 0 0.0131173345576179
"dankes" 0.00387071801819237 0 0.00655866727880895
"dar" 0.00387071801819237 0 0.00655866727880895
"daraus" 0.00387071801819237 0.00323007849090733 0
"darüber" 0.00387071801819237 0.00323007849090733 0
"dasein" 0.00387071801819237 0.00323007849090733 0
"dauern" 0 0.00323007849090733 0.00655866727880895
"dauert" 0 0.00646015698181466 0
"davor" 0.00387071801819237 0.00323007849090733 0
"dazwischen" 0.00774143603638475 0 0
"deklamieren" 0 0.00646015698181466 0
"delphi" 0 0 0.0131173345576179
"dennoch" 0.00387071801819237 0.00323007849090733 0
"derselbe" 0.00387071801819237 0 0.00655866727880895
"deucht" 0 0.00646015698181466 0
"deuten" 0 0.00323007849090733 0.00655866727880895
"deutschen" 0 0.00646015698181466 0
"dichtsten" 0.00774143603638475 0 0
"dicke" 0.00387071801819237 0.00323007849090733 0
"dicturus" 0 0.00646015698181466 0
"diensten" 0 0.00646015698181466 0
"dilettanten" 0 0.00646015698181466 0
"dinge" 0.00774143603638475 0 0
"donnerschlag" 0.00774143603638475 0 0
"donnert" 0.00387071801819237 0.00323007849090733 0
"dörfer" 0.00774143603638475 0 0
"drangen" 0 0.00323007849090733 0.00655866727880895
"drauß" 0 0.00646015698181466 0
"drehen" 0 0.00646015698181466 0
"dreifach" 0 0 0.0131173345576179
"dreihundert" 0 0.00646015698181466 0
"dreimal" 0 0.00646015698181466 0
"dreizehnter" 0.00774143603638475 0 0
"dringender" 0 0 0.0131173345576179
"drinnen" 0 0.00646015698181466 0
"drohen" 0.00774143603638475 0 0
"drüben" 0 0.00646015698181466 0
"druck" 0 0.00646015698181466 0
"dudelsack" 0 0.00646015698181466 0
"dulden" 0.00774143603638475 0 0
"duldet" 0.00387071801819237 0.00323007849090733 0
"dummheit" 0.00387071801819237 0.00323007849090733 0
"dumpfe" 0 0 0.0131173345576179
"dunkel" 0.00774143603638475 0 0
"dunols" 0.00774143603638475 0 0
"dunst" 0 0.00646015698181466 0
"dunstkreis" 0 0.00646015698181466 0
"dürfen" 0.00387071801819237 0 0.00655866727880895
"dürfet" 0 0.00323007849090733 0.00655866727880895
"durfte" 0.00387071801819237 0.00323007849090733 0
"durst" 0 0.00646015698181466 0
"dus" 0.00774143603638475 0 0
"ebenbürtig" 0.00774143603638475 0 0
"ehe" 0.00774143603638475 0 0
"ehmals" 0 0 0.0131173345576179
"ehrfurcht" 0 0.00323007849090733 0.00655866727880895
"ehrner" 0 0 0.0131173345576179
"ehrt" 0.00774143603638475 0 0
"eigenthum" 0 0 0.0131173345576179
"eindruck" 0.00387071801819237 0 0.00655866727880895
"eingehüllt" 0.00387071801819237 0 0.00655866727880895
"einig" 0.00774143603638475 0 0
"einigem" 0 0.00323007849090733 0.00655866727880895
"einigen" 0.00387071801819237 0.00323007849090733 0
"einsam" 0 0 0.0131173345576179
"einsicht" 0.00774143603638475 0 0
"einzgen" 0.00774143603638475 0 0
"einziger" 0 0 0.0131173345576179
"einzuführen" 0 0.00323007849090733 0.00655866727880895
"einzuweihn" 0.00774143603638475 0 0
"ekelt" 0 0.00646015698181466 0
"elemente" 0 0.00646015698181466 0
"empfand" 0 0 0.0131173345576179
"empfind" 0 0.00323007849090733 0.00655866727880895
"empfindung" 0.00387071801819237 0.00323007849090733 0
"empfing" 0 0.00323007849090733 0.00655866727880895
"empfunden" 0 0.00646015698181466 0
"empor" 0.00387071801819237 0 0.00655866727880895
"en" 0.00387071801819237 0 0.00655866727880895
"end" 0 0.00323007849090733 0.00655866727880895
"endet" 0.00774143603638475 0 0
"endigt" 0.00387071801819237 0.00323007849090733 0
"engelländern" 0.00774143603638475 0 0
"engelländschen" 0.00774143603638475 0 0
"engeln" 0 0.00646015698181466 0
"englisch" 0.00387071801819237 0.00323007849090733 0
"ennuyieren" 0 0.00646015698181466 0
"entblößt" 0.00774143603638475 0 0
"entdecken" 0.00387071801819237 0 0.00655866727880895
"entferne" 0 0 0.0131173345576179
"entflammt" 0.00774143603638475 0 0
"entfliehe" 0.00387071801819237 0.00323007849090733 0
"entfliehn" 0.00387071801819237 0 0.00655866727880895
"entflieht" 0.00387071801819237 0.00323007849090733 0
"entflohn" 0 0.00646015698181466 0
"entgehn" 0 0 0.0131173345576179
"entging" 0.00774143603638475 0 0
"enthülle" 0 0.00323007849090733 0.00655866727880895
"enthüllen" 0.00387071801819237 0.00323007849090733 0
"entkommen" 0.00774143603638475 0 0
"entladen" 0.00387071801819237 0.00323007849090733 0
"entlaß" 0.00387071801819237 0 0.00655866727880895
"entriß" 0.00387071801819237 0.00323007849090733 0
"entrissen" 0.00387071801819237 0.00323007849090733 0
"entsage" 0.00774143603638475 0 0
"entsagt" 0.00774143603638475 0 0
"entscheide" 0.00774143603638475 0 0
"entscheidung" 0.00774143603638475 0 0
"entschieden" 0.00774143603638475 0 0
"entschlafen" 0.00387071801819237 0.00323007849090733 0
"entschlossen" 0.00387071801819237 0.00323007849090733 0
"entseelt" 0.00387071801819237 0.00323007849090733 0
"entsetzt" 0.00774143603638475 0 0
"entstehn" 0 0.00646015698181466 0
"entsühnen" 0 0 0.0131173345576179
"entwinden" 0.00387071801819237 0.00323007849090733 0
"entzücken" 0.00387071801819237 0.00323007849090733 0
"entzündet" 0 0.00646015698181466 0
"entzweien" 0.00387071801819237 0 0.00655866727880895
"erbe" 0.00387071801819237 0 0.00655866727880895
"erben" 0 0.00646015698181466 0
"erblickend" 0 0.00646015698181466 0
"erdelebens" 0 0.00323007849090733 0.00655866727880895
"erdenkugel" 0.00774143603638475 0 0
"erdgebornen" 0 0 0.0131173345576179
"erfassen" 0 0.00646015698181466 0
"erflehten" 0 0 0.0131173345576179
"erfüll" 0.00387071801819237 0.00323007849090733 0
"erfülle" 0.00774143603638475 0 0
"erfüllung" 0 0 0.0131173345576179
"ergab" 0 0 0.0131173345576179
"ergetzt" 0 0.00646015698181466 0
"ergründen" 0 0.00646015698181466 0
"erhabene" 0.00387071801819237 0.00323007849090733 0
"erhält" 0 0.00323007849090733 0.00655866727880895
"erheitert" 0.00387071801819237 0 0.00655866727880895
"erhoben" 0.00387071801819237 0.00323007849090733 0
"erhöht" 0.00387071801819237 0.00323007849090733 0
"erinnert" 0 0.00323007849090733 0.00655866727880895
"erinnerung" 0 0 0.0131173345576179
"erinnre" 0.00387071801819237 0 0.00655866727880895
"erkennt" 0.00387071801819237 0.00323007849090733 0
"erleben" 0 0.00646015698181466 0
"ermattet" 0.00387071801819237 0 0.00655866727880895
"ermorde" 0.00387071801819237 0 0.00655866727880895
"erneuert" 0.00387071801819237 0 0.00655866727880895
"erneut" 0.00387071801819237 0 0.00655866727880895
"ernster" 0 0.00323007849090733 0.00655866727880895
"erreichten" 0.00387071801819237 0.00323007849090733 0
"erretterin" 0.00774143603638475 0 0
"ers" 0.00774143603638475 0 0
"erschaffen" 0.00387071801819237 0.00323007849090733 0
"erschallt" 0.00774143603638475 0 0
"erschüttern" 0.00387071801819237 0.00323007849090733 0
"erschüttert" 0.00387071801819237 0.00323007849090733 0
"erstaunens" 0.00774143603638475 0 0
"ertönen" 0.00387071801819237 0.00323007849090733 0
"ertrag" 0.00387071801819237 0.00323007849090733 0
"erwachend" 0 0.00323007849090733 0.00655866727880895
"erwarb" 0 0 0.0131173345576179
"erwart" 0 0 0.0131173345576179
"erweckt" 0.00774143603638475 0 0
"erwerben" 0 0.00323007849090733 0.00655866727880895
"erzählen" 0.00387071801819237 0 0.00655866727880895
"erzeigt" 0.00774143603638475 0 0
"erzengel" 0 0.00646015698181466 0
"erzeugte" 0 0 0.0131173345576179
"erzog" 0 0.00323007849090733 0.00655866727880895
"erzürnt" 0 0 0.0131173345576179
"faden" 0 0.00646015698181466 0
"fahrender" 0 0.00646015698181466 0
"fakultät" 0 0.00646015698181466 0
"falk" 0.00774143603638475 0 0
"falsches" 0.00387071801819237 0 0.00655866727880895
"falten" 0.00387071801819237 0.00323007849090733 0
"fand" 0 0.00323007849090733 0.00655866727880895
"fänd" 0.00387071801819237 0 0.00655866727880895
"fängst" 0 0.00646015698181466 0
"farben" 0 0.00646015698181466 0
"färbte" 0.00387071801819237 0 0.00655866727880895
"fausten" 0 0.00646015698181466 0
"fechtend" 0.00774143603638475 0 0
"feierlichen" 0.00387071801819237 0 0.00655866727880895
"feiern" 0 0.00646015698181466 0
"feigheit" 0.00774143603638475 0 0
"feil" 0.00387071801819237 0.00323007849090733 0
"feindschaft" 0 0 0.0131173345576179
